OrderID,Date,Product,Category,Region,Channel,Quantity,UnitPrice,UnitCost,Revenue,Cost,Profit,MarginPct
100200,2025-09-23,"Cattle (Live, per head)",Livestock,Lagos,Distributor,1,291726.69,188667.44,291726.69,188667.44,103059.25,35.3
100201,2025-09-23,Goat Meat (kg),Livestock,Lagos,Distributor,1,3786.23,2670.66,3786.23,2670.66,1115.57,29.5
100202,2025-09-23,Broiler Chicken,Poultry,Oyo,Retail Market,2,3401.2,2220.76,6802.4,4441.52,2360.88,34.7
100203,2025-09-23,"Cattle (Live, per head)",Livestock,Lagos,Online Order,1,270476.14,177697.67,270476.14,177697.67,92778.47,34.3
100204,2025-09-23,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,8,2844.63,1782.59,22757.04,14260.72,8496.32,37.3
100205,2025-09-23,Layer Eggs (Crate),Poultry,Lagos,Distributor,4,2666.33,1790.98,10665.32,7163.92,3501.4,32.8
100206,2025-09-23,"Cattle (Live, per head)",Livestock,Ibadan Metro,Distributor,1,284767.7,198829.21,284767.7,198829.21,85938.49,30.2
100207,2025-09-23,Goat Meat (kg),Livestock,Ogun,Direct Farm Sale,1,3675.56,2363.26,3675.56,2363.26,1312.3,35.7
100208,2025-09-24,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Retail Market,21,15874.78,9919.55,333370.38,208310.55,125059.83,37.5
100209,2025-09-24,Feed - Layer Mash (bag),Feed,Oyo,Online Order,4,14154.54,10648.38,56618.16,42593.52,14024.64,24.8
100210,2025-09-24,Feed - Layer Mash (bag),Feed,Oyo,Direct Farm Sale,9,13513.0,9974.65,121617.0,89771.85,31845.15,26.2
100211,2025-09-24,Goat Meat (kg),Livestock,Oyo,Retail Market,1,4067.28,2806.86,4067.28,2806.86,1260.42,31.0
100212,2025-09-24,Layer Eggs (Crate),Poultry,Oyo,Retail Market,4,2957.69,1890.65,11830.76,7562.6,4268.16,36.1
100213,2025-09-24,"Ram (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,98033.08,70345.9,98033.08,70345.9,27687.18,28.2
100214,2025-09-24,Feed - Broiler Starter (bag),Feed,Oyo,Distributor,1,15182.95,9591.24,15182.95,9591.24,5591.71,36.8
100215,2025-09-24,Turkey,Poultry,Lagos,Distributor,3,4567.76,3228.39,13703.28,9685.17,4018.11,29.3
100216,2025-09-24,Feed - Layer Mash (bag),Feed,Ogun,Distributor,1,13455.66,9651.27,13455.66,9651.27,3804.39,28.3
100217,2025-09-25,Feed - Broiler Starter (bag),Feed,Lagos,Online Order,1,15490.85,10092.98,15490.85,10092.98,5397.87,34.8
100218,2025-09-25,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,283685.73,187540.17,283685.73,187540.17,96145.56,33.9
100219,2025-09-25,Goat Meat (kg),Livestock,Oyo,Online Order,1,3872.94,2761.21,3872.94,2761.21,1111.73,28.7
100220,2025-09-25,Layer Eggs (Crate),Poultry,Ogun,Retail Market,3,2725.94,1987.15,8177.82,5961.45,2216.37,27.1
100221,2025-09-25,Layer Eggs (Crate),Poultry,Oyo,Direct Farm Sale,1,2948.8,1915.65,2948.8,1915.65,1033.15,35.0
100222,2025-09-25,Feed - Layer Mash (bag),Feed,Ibadan Metro,Distributor,5,13626.49,10522.71,68132.45,52613.55,15518.9,22.8
100223,2025-09-26,Turkey,Poultry,Ibadan Metro,Retail Market,12,4723.49,3041.7,56681.88,36500.4,20181.48,35.6
100224,2025-09-26,Feed - Broiler Starter (bag),Feed,Ogun,Direct Farm Sale,7,14917.86,9305.5,104425.02,65138.5,39286.52,37.6
100225,2025-09-26,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,6,15242.62,10991.8,91455.72,65950.8,25504.92,27.9
100226,2025-09-26,Broiler Chicken,Poultry,Ogun,Online Order,6,3218.13,2364.73,19308.78,14188.38,5120.4,26.5
100227,2025-09-26,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,2,3290.94,2217.95,6581.88,4435.9,2145.98,32.6
100228,2025-09-26,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,3,13149.17,8298.54,39447.51,24895.62,14551.89,36.9
100229,2025-09-26,Broiler Chicken,Poultry,Oyo,Retail Market,2,3306.31,2193.35,6612.62,4386.7,2225.92,33.7
100230,2025-09-26,Feed - Layer Mash (bag),Feed,Oyo,Distributor,1,14245.94,10341.05,14245.94,10341.05,3904.89,27.4
100231,2025-09-26,Broiler Chicken,Poultry,Ibadan Metro,Distributor,1,3281.48,2081.12,3281.48,2081.12,1200.36,36.6
100232,2025-09-26,"Cattle (Live, per head)",Livestock,Lagos,Retail Market,1,273313.99,192886.55,273313.99,192886.55,80427.44,29.4
100233,2025-09-26,"Ram (Live, per head)",Livestock,Ogun,Retail Market,1,90265.27,60309.52,90265.27,60309.52,29955.75,33.2
100234,2025-09-26,Feed - Layer Mash (bag),Feed,Oyo,Online Order,3,14243.1,10943.26,42729.3,32829.78,9899.52,23.2
100235,2025-09-27,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,1,3184.07,2095.91,3184.07,2095.91,1088.16,34.2
100236,2025-09-27,Broiler Chicken,Poultry,Lagos,Distributor,18,3422.47,2394.07,61604.46,43093.26,18511.2,30.0
100237,2025-09-27,"Ram (Live, per head)",Livestock,Ogun,Distributor,1,96439.24,65920.91,96439.24,65920.91,30518.33,31.6
100238,2025-09-27,"Ram (Live, per head)",Livestock,Oyo,Distributor,1,101092.98,76718.36,101092.98,76718.36,24374.62,24.1
100239,2025-09-27,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,100361.38,67403.15,100361.38,67403.15,32958.23,32.8
100240,2025-09-27,Turkey,Poultry,Lagos,Retail Market,1,4845.73,3501.31,4845.73,3501.31,1344.42,27.7
100241,2025-09-27,Broiler Chicken,Poultry,Ogun,Distributor,9,3413.68,2569.45,30723.12,23125.05,7598.07,24.7
100242,2025-09-27,Goat Meat (kg),Livestock,Ogun,Distributor,1,3682.31,2499.57,3682.31,2499.57,1182.74,32.1
100243,2025-09-27,Feed - Layer Mash (bag),Feed,Ogun,Distributor,1,12677.22,9435.35,12677.22,9435.35,3241.87,25.6
100244,2025-09-27,Feed - Layer Mash (bag),Feed,Ogun,Direct Farm Sale,1,13639.66,8928.06,13639.66,8928.06,4711.6,34.5
100245,2025-09-28,Turkey,Poultry,Oyo,Distributor,6,4526.75,2930.19,27160.5,17581.14,9579.36,35.3
100246,2025-09-28,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,269678.07,197066.12,269678.07,197066.12,72611.95,26.9
100247,2025-09-28,Goat Meat (kg),Livestock,Ogun,Distributor,1,3723.07,2446.89,3723.07,2446.89,1276.18,34.3
100248,2025-09-28,Goat Meat (kg),Livestock,Lagos,Distributor,1,3870.36,2663.48,3870.36,2663.48,1206.88,31.2
100249,2025-09-28,Feed - Broiler Starter (bag),Feed,Oyo,Distributor,1,15695.49,10175.42,15695.49,10175.42,5520.07,35.2
100250,2025-09-28,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,281148.01,195964.4,281148.01,195964.4,85183.61,30.3
100251,2025-09-29,"Cattle (Live, per head)",Livestock,Oyo,Distributor,1,273238.37,172232.71,273238.37,172232.71,101005.66,37.0
100252,2025-09-29,Feed - Layer Mash (bag),Feed,Ogun,Direct Farm Sale,12,13319.71,10057.67,159836.52,120692.04,39144.48,24.5
100253,2025-09-29,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,3,16358.53,11749.56,49075.59,35248.68,13826.91,28.2
100254,2025-09-29,"Cattle (Live, per head)",Livestock,Ogun,Retail Market,1,298471.88,230675.05,298471.88,230675.05,67796.83,22.7
100255,2025-09-29,Broiler Chicken,Poultry,Oyo,Online Order,7,3071.79,2041.82,21502.53,14292.74,7209.79,33.5
100256,2025-09-30,Goat Meat (kg),Livestock,Ogun,Retail Market,1,3630.59,2300.22,3630.59,2300.22,1330.37,36.6
100257,2025-09-30,Turkey,Poultry,Oyo,Retail Market,1,4855.08,3764.24,4855.08,3764.24,1090.84,22.5
100258,2025-09-30,Turkey,Poultry,Oyo,Direct Farm Sale,5,4332.56,3143.92,21662.8,15719.6,5943.2,27.4
100259,2025-09-30,Feed - Layer Mash (bag),Feed,Lagos,Distributor,5,13882.74,9113.39,69413.7,45566.95,23846.75,34.4
100260,2025-09-30,Broiler Chicken,Poultry,Lagos,Direct Farm Sale,2,3295.85,2451.92,6591.7,4903.84,1687.86,25.6
100261,2025-09-30,Broiler Chicken,Poultry,Ibadan Metro,Distributor,3,3237.32,2066.16,9711.96,6198.48,3513.48,36.2
100262,2025-09-30,"Cattle (Live, per head)",Livestock,Ogun,Retail Market,1,295548.42,214283.41,295548.42,214283.41,81265.01,27.5
100263,2025-09-30,Turkey,Poultry,Lagos,Direct Farm Sale,8,4330.58,2945.48,34644.64,23563.84,11080.8,32.0
100264,2025-09-30,"Ram (Live, per head)",Livestock,Ogun,Distributor,1,101896.99,67100.27,101896.99,67100.27,34796.72,34.1
100265,2025-09-30,"Cattle (Live, per head)",Livestock,Oyo,Distributor,1,266462.82,207517.64,266462.82,207517.64,58945.18,22.1
100266,2025-09-30,Layer Eggs (Crate),Poultry,Oyo,Retail Market,8,2966.49,2184.99,23731.92,17479.92,6252.0,26.3
100267,2025-10-01,Feed - Broiler Starter (bag),Feed,Lagos,Online Order,2,15028.61,10141.03,30057.22,20282.06,9775.16,32.5
100268,2025-10-01,"Ram (Live, per head)",Livestock,Ogun,Distributor,1,96528.25,64443.01,96528.25,64443.01,32085.24,33.2
100269,2025-10-01,Turkey,Poultry,Lagos,Direct Farm Sale,9,4369.1,3098.94,39321.9,27890.46,11431.44,29.1
100270,2025-10-01,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,5,12710.19,8696.81,63550.95,43484.05,20066.9,31.6
100271,2025-10-01,Layer Eggs (Crate),Poultry,Oyo,Direct Farm Sale,8,2910.39,1979.19,23283.12,15833.52,7449.6,32.0
100272,2025-10-01,Broiler Chicken,Poultry,Ogun,Direct Farm Sale,7,3054.69,2258.39,21382.83,15808.73,5574.1,26.1
100273,2025-10-01,"Ram (Live, per head)",Livestock,Oyo,Retail Market,1,98627.98,73083.56,98627.98,73083.56,25544.42,25.9
100274,2025-10-01,Feed - Broiler Starter (bag),Feed,Lagos,Retail Market,15,15919.98,10867.68,238799.7,163015.2,75784.5,31.7
100275,2025-10-02,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Distributor,3,14934.84,9798.3,44804.52,29394.9,15409.62,34.4
100276,2025-10-02,Goat Meat (kg),Livestock,Ogun,Distributor,1,3944.18,2953.4,3944.18,2953.4,990.78,25.1
100277,2025-10-02,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,2,16228.04,12611.05,32456.08,25222.1,7233.98,22.3
100278,2025-10-02,"Cattle (Live, per head)",Livestock,Oyo,Distributor,1,282023.24,181508.02,282023.24,181508.02,100515.22,35.6
100279,2025-10-02,Feed - Broiler Starter (bag),Feed,Oyo,Direct Farm Sale,6,14851.02,11111.81,89106.12,66670.86,22435.26,25.2
100280,2025-10-02,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Online Order,1,16308.09,10419.79,16308.09,10419.79,5888.3,36.1
100281,2025-10-03,Broiler Chicken,Poultry,Ogun,Distributor,16,3426.72,2553.64,54827.52,40858.24,13969.28,25.5
100282,2025-10-03,Turkey,Poultry,Lagos,Distributor,7,4557.54,2923.01,31902.78,20461.07,11441.71,35.9
100283,2025-10-03,Goat Meat (kg),Livestock,Lagos,Online Order,1,4059.24,3023.46,4059.24,3023.46,1035.78,25.5
100284,2025-10-03,Goat Meat (kg),Livestock,Oyo,Direct Farm Sale,1,3911.45,2509.81,3911.45,2509.81,1401.64,35.8
100285,2025-10-03,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Distributor,3,15294.73,9591.86,45884.19,28775.58,17108.61,37.3
100286,2025-10-03,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,101442.24,66944.51,101442.24,66944.51,34497.73,34.0
100287,2025-10-03,Feed - Layer Mash (bag),Feed,Lagos,Distributor,3,14003.9,8786.61,42011.7,26359.83,15651.87,37.3
100288,2025-10-03,Layer Eggs (Crate),Poultry,Ibadan Metro,Direct Farm Sale,8,2809.64,1898.12,22477.12,15184.96,7292.16,32.4
100289,2025-10-04,Broiler Chicken,Poultry,Ogun,Online Order,6,3180.72,2129.15,19084.32,12774.9,6309.42,33.1
100290,2025-10-04,"Cattle (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,270153.09,174032.48,270153.09,174032.48,96120.61,35.6
100291,2025-10-04,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,3947.77,2791.93,3947.77,2791.93,1155.84,29.3
100292,2025-10-04,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,2,12656.12,9280.15,25312.24,18560.3,6751.94,26.7
100293,2025-10-04,Broiler Chicken,Poultry,Ogun,Direct Farm Sale,4,3316.3,2170.77,13265.2,8683.08,4582.12,34.5
100294,2025-10-04,Layer Eggs (Crate),Poultry,Ogun,Distributor,10,2858.54,1800.78,28585.4,18007.8,10577.6,37.0
100295,2025-10-04,Feed - Layer Mash (bag),Feed,Lagos,Distributor,4,13841.46,10251.78,55365.84,41007.12,14358.72,25.9
100296,2025-10-04,Feed - Broiler Starter (bag),Feed,Lagos,Retail Market,3,16280.61,10164.75,48841.83,30494.25,18347.58,37.6
100297,2025-10-05,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,1,13839.84,9192.85,13839.84,9192.85,4646.99,33.6
100298,2025-10-05,Feed - Layer Mash (bag),Feed,Oyo,Distributor,5,13734.16,10258.34,68670.8,51291.7,17379.1,25.3
100299,2025-10-05,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,9,15065.24,10562.66,135587.16,95063.94,40523.22,29.9
100300,2025-10-05,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,4051.63,2936.16,4051.63,2936.16,1115.47,27.5
100301,2025-10-05,Turkey,Poultry,Lagos,Retail Market,6,4853.22,3385.89,29119.32,20315.34,8803.98,30.2
100302,2025-10-05,"Cattle (Live, per head)",Livestock,Oyo,Distributor,1,272040.76,207052.52,272040.76,207052.52,64988.24,23.9
100303,2025-10-05,Feed - Broiler Starter (bag),Feed,Oyo,Direct Farm Sale,3,14912.46,9315.79,44737.38,27947.37,16790.01,37.5
100304,2025-10-05,Goat Meat (kg),Livestock,Ibadan Metro,Direct Farm Sale,1,3971.36,2581.33,3971.36,2581.33,1390.03,35.0
100305,2025-10-05,"Cattle (Live, per head)",Livestock,Lagos,Online Order,1,270031.24,200237.13,270031.24,200237.13,69794.11,25.8
100306,2025-10-05,Broiler Chicken,Poultry,Ogun,Retail Market,1,3384.55,2279.95,3384.55,2279.95,1104.6,32.6
100307,2025-10-06,Feed - Broiler Starter (bag),Feed,Lagos,Distributor,2,15888.16,11726.91,31776.32,23453.82,8322.5,26.2
100308,2025-10-06,Goat Meat (kg),Livestock,Ogun,Online Order,1,3923.27,2511.69,3923.27,2511.69,1411.58,36.0
100309,2025-10-06,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,7,12664.7,8008.3,88652.9,56058.1,32594.8,36.8
100310,2025-10-06,Turkey,Poultry,Oyo,Distributor,2,4399.4,2750.99,8798.8,5501.98,3296.82,37.5
100311,2025-10-06,"Cattle (Live, per head)",Livestock,Lagos,Retail Market,1,298891.33,196443.97,298891.33,196443.97,102447.36,34.3
100312,2025-10-06,Broiler Chicken,Poultry,Oyo,Retail Market,6,3273.14,2087.47,19638.84,12524.82,7114.02,36.2
100313,2025-10-07,Feed - Layer Mash (bag),Feed,Lagos,Online Order,4,13754.39,10668.51,55017.56,42674.04,12343.52,22.4
100314,2025-10-07,Turkey,Poultry,Oyo,Retail Market,2,4439.69,3372.57,8879.38,6745.14,2134.24,24.0
100315,2025-10-07,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,91094.01,60316.12,91094.01,60316.12,30777.89,33.8
100316,2025-10-07,Broiler Chicken,Poultry,Lagos,Distributor,10,3288.92,2195.55,32889.2,21955.5,10933.7,33.2
100317,2025-10-07,Turkey,Poultry,Oyo,Distributor,3,4853.58,3495.49,14560.74,10486.47,4074.27,28.0
100318,2025-10-07,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,8,13540.1,10551.39,108320.8,84411.12,23909.68,22.1
100319,2025-10-07,Layer Eggs (Crate),Poultry,Ogun,Retail Market,2,2928.47,2061.76,5856.94,4123.52,1733.42,29.6
100320,2025-10-07,Broiler Chicken,Poultry,Oyo,Retail Market,2,3277.86,2303.65,6555.72,4607.3,1948.42,29.7
100321,2025-10-08,"Ram (Live, per head)",Livestock,Oyo,Online Order,1,93494.04,62028.71,93494.04,62028.71,31465.33,33.7
100322,2025-10-08,Turkey,Poultry,Oyo,Distributor,2,4486.68,3120.93,8973.36,6241.86,2731.5,30.4
100323,2025-10-08,Layer Eggs (Crate),Poultry,Ibadan Metro,Direct Farm Sale,5,2823.97,1964.57,14119.85,9822.85,4297.0,30.4
100324,2025-10-08,Turkey,Poultry,Lagos,Distributor,2,4278.22,2657.74,8556.44,5315.48,3240.96,37.9
100325,2025-10-08,"Ram (Live, per head)",Livestock,Oyo,Retail Market,1,93768.61,65080.7,93768.61,65080.7,28687.91,30.6
100326,2025-10-08,"Cattle (Live, per head)",Livestock,Ogun,Distributor,1,276682.99,212791.52,276682.99,212791.52,63891.47,23.1
100327,2025-10-08,Broiler Chicken,Poultry,Oyo,Direct Farm Sale,2,3261.15,2481.01,6522.3,4962.02,1560.28,23.9
100328,2025-10-08,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Distributor,3,15574.98,10680.75,46724.94,32042.25,14682.69,31.4
100329,2025-10-08,Feed - Layer Mash (bag),Feed,Oyo,Direct Farm Sale,2,13049.18,9590.48,26098.36,19180.96,6917.4,26.5
100330,2025-10-08,Goat Meat (kg),Livestock,Oyo,Direct Farm Sale,1,3924.38,2465.22,3924.38,2465.22,1459.16,37.2
100331,2025-10-08,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,297726.16,196818.15,297726.16,196818.15,100908.01,33.9
100332,2025-10-08,Goat Meat (kg),Livestock,Lagos,Distributor,1,3792.31,2424.67,3792.31,2424.67,1367.64,36.1
100333,2025-10-08,Goat Meat (kg),Livestock,Ogun,Online Order,1,3809.69,2557.72,3809.69,2557.72,1251.97,32.9
100334,2025-10-09,Turkey,Poultry,Oyo,Direct Farm Sale,1,4521.89,3017.03,4521.89,3017.03,1504.86,33.3
100335,2025-10-09,Broiler Chicken,Poultry,Lagos,Distributor,5,3376.14,2209.91,16880.7,11049.55,5831.15,34.5
100336,2025-10-09,Broiler Chicken,Poultry,Oyo,Retail Market,7,3319.95,2204.65,23239.65,15432.55,7807.1,33.6
100337,2025-10-09,"Cattle (Live, per head)",Livestock,Ibadan Metro,Distributor,1,274236.56,186886.28,274236.56,186886.28,87350.28,31.9
100338,2025-10-09,Turkey,Poultry,Ibadan Metro,Online Order,9,4461.54,3181.76,40153.86,28635.84,11518.02,28.7
100339,2025-10-09,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,7,2720.29,1967.64,19042.03,13773.48,5268.55,27.7
100340,2025-10-09,"Cattle (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,271622.33,169511.79,271622.33,169511.79,102110.54,37.6
100341,2025-10-09,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,3800.62,2837.83,3800.62,2837.83,962.79,25.3
100342,2025-10-09,Turkey,Poultry,Lagos,Retail Market,1,4488.29,2939.21,4488.29,2939.21,1549.08,34.5
100343,2025-10-10,Turkey,Poultry,Lagos,Online Order,1,4361.03,3044.24,4361.03,3044.24,1316.79,30.2
100344,2025-10-10,Layer Eggs (Crate),Poultry,Ibadan Metro,Direct Farm Sale,1,2774.28,2114.4,2774.28,2114.4,659.88,23.8
100345,2025-10-10,Goat Meat (kg),Livestock,Ibadan Metro,Distributor,1,3653.57,2619.98,3653.57,2619.98,1033.59,28.3
100346,2025-10-10,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,94453.78,66743.42,94453.78,66743.42,27710.36,29.3
100347,2025-10-10,"Cattle (Live, per head)",Livestock,Ogun,Distributor,1,272127.47,179469.48,272127.47,179469.48,92657.99,34.0
100348,2025-10-10,Feed - Broiler Starter (bag),Feed,Ogun,Direct Farm Sale,2,15415.03,10223.86,30830.06,20447.72,10382.34,33.7
100349,2025-10-10,Goat Meat (kg),Livestock,Oyo,Distributor,1,3691.63,2633.16,3691.63,2633.16,1058.47,28.7
100350,2025-10-10,"Cattle (Live, per head)",Livestock,Ogun,Distributor,1,283795.88,194197.15,283795.88,194197.15,89598.73,31.6
100351,2025-10-11,Feed - Layer Mash (bag),Feed,Ogun,Distributor,2,13326.73,8343.56,26653.46,16687.12,9966.34,37.4
100352,2025-10-11,"Ram (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,100058.5,66451.13,100058.5,66451.13,33607.37,33.6
100353,2025-10-11,"Ram (Live, per head)",Livestock,Lagos,Online Order,1,101971.53,71590.58,101971.53,71590.58,30380.95,29.8
100354,2025-10-11,Goat Meat (kg),Livestock,Ogun,Retail Market,1,3900.83,2652.77,3900.83,2652.77,1248.06,32.0
100355,2025-10-11,"Ram (Live, per head)",Livestock,Ogun,Distributor,1,95699.11,68608.69,95699.11,68608.69,27090.42,28.3
100356,2025-10-11,Feed - Layer Mash (bag),Feed,Ogun,Distributor,11,13524.18,10453.75,148765.98,114991.25,33774.73,22.7
100357,2025-10-11,Feed - Layer Mash (bag),Feed,Ibadan Metro,Direct Farm Sale,3,13638.58,9107.16,40915.74,27321.48,13594.26,33.2
100358,2025-10-11,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,7,14129.67,8803.61,98907.69,61625.27,37282.42,37.7
100359,2025-10-11,Feed - Layer Mash (bag),Feed,Ibadan Metro,Direct Farm Sale,19,13946.77,9390.99,264988.63,178428.81,86559.82,32.7
100360,2025-10-11,Turkey,Poultry,Lagos,Online Order,7,4858.73,3538.57,34011.11,24769.99,9241.12,27.2
100361,2025-10-12,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Retail Market,4,15289.87,11161.38,61159.48,44645.52,16513.96,27.0
100362,2025-10-12,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,2,16353.59,12618.92,32707.18,25237.84,7469.34,22.8
100363,2025-10-12,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,6,2966.52,1954.22,17799.12,11725.32,6073.8,34.1
100364,2025-10-12,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,95225.49,63538.87,95225.49,63538.87,31686.62,33.3
100365,2025-10-12,Goat Meat (kg),Livestock,Ibadan Metro,Distributor,1,3754.5,2419.3,3754.5,2419.3,1335.2,35.6
100366,2025-10-12,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Direct Farm Sale,8,15180.45,10967.51,121443.6,87740.08,33703.52,27.8
100367,2025-10-12,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,281146.82,208481.0,281146.82,208481.0,72665.82,25.8
100368,2025-10-12,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Distributor,19,14869.63,10843.21,282522.97,206020.99,76501.98,27.1
100369,2025-10-12,"Ram (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,93994.45,62637.45,93994.45,62637.45,31357.0,33.4
100370,2025-10-13,Broiler Chicken,Poultry,Ogun,Direct Farm Sale,1,3334.1,2100.58,3334.1,2100.58,1233.52,37.0
100371,2025-10-13,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,5,2868.14,2194.56,14340.7,10972.8,3367.9,23.5
100372,2025-10-13,Turkey,Poultry,Ogun,Online Order,1,4838.99,3069.31,4838.99,3069.31,1769.68,36.6
100373,2025-10-13,Layer Eggs (Crate),Poultry,Lagos,Distributor,2,2978.69,1933.91,5957.38,3867.82,2089.56,35.1
100374,2025-10-13,Feed - Layer Mash (bag),Feed,Oyo,Online Order,6,13051.46,8311.93,78308.76,49871.58,28437.18,36.3
100375,2025-10-13,Turkey,Poultry,Ogun,Online Order,4,4781.5,3328.66,19126.0,13314.64,5811.36,30.4
100376,2025-10-13,Feed - Layer Mash (bag),Feed,Lagos,Distributor,2,12629.84,9381.58,25259.68,18763.16,6496.52,25.7
100377,2025-10-13,Layer Eggs (Crate),Poultry,Ogun,Distributor,2,2925.9,2117.28,5851.8,4234.56,1617.24,27.6
100378,2025-10-13,Goat Meat (kg),Livestock,Oyo,Distributor,1,3755.88,2410.73,3755.88,2410.73,1345.15,35.8
100379,2025-10-13,Feed - Broiler Starter (bag),Feed,Lagos,Retail Market,12,14830.18,10813.44,177962.16,129761.28,48200.88,27.1
100380,2025-10-13,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,93799.51,63675.4,93799.51,63675.4,30124.11,32.1
100381,2025-10-14,"Cattle (Live, per head)",Livestock,Ibadan Metro,Retail Market,1,291821.54,225232.34,291821.54,225232.34,66589.2,22.8
100382,2025-10-14,Turkey,Poultry,Ogun,Distributor,21,4546.5,3519.72,95476.5,73914.12,21562.38,22.6
100383,2025-10-14,Goat Meat (kg),Livestock,Lagos,Retail Market,1,3834.73,2541.51,3834.73,2541.51,1293.22,33.7
100384,2025-10-14,Broiler Chicken,Poultry,Ogun,Online Order,8,3047.05,2264.64,24376.4,18117.12,6259.28,25.7
100385,2025-10-14,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,95628.52,64370.99,95628.52,64370.99,31257.53,32.7
100386,2025-10-15,Turkey,Poultry,Lagos,Direct Farm Sale,2,4712.25,3278.83,9424.5,6557.66,2866.84,30.4
