VisitID,Date,Territory,Region,Rep,DealSize,Converted
5395,2025-09-21,Lekki-Ajah,Lagos,Rep 12,0.0,0
5396,2025-09-21,Abeokuta,Ogun,Rep 07,190579.85,1
5397,2025-09-21,Abeokuta,Ogun,Rep 16,0.0,0
5398,2025-09-21,Ibadan North,Oyo,Rep 05,0.0,0
5399,2025-09-21,Ibadan South,Oyo,Rep 19,168205.7,1
5400,2025-09-21,Ibadan South,Oyo,Rep 01,0.0,0
5401,2025-09-21,Ibadan South,Oyo,Rep 01,0.0,0
5402,2025-09-21,Ogbomosho,Oyo,Rep 21,0.0,0
5403,2025-09-22,Lagos Island,Lagos,Rep 06,0.0,0
5404,2025-09-22,Lagos Island,Lagos,Rep 20,0.0,0
5405,2025-09-22,Lagos Island,Lagos,Rep 15,0.0,0
5406,2025-09-22,Lagos Island,Lagos,Rep 12,43599.79,1
5407,2025-09-22,Lekki-Ajah,Lagos,Rep 01,0.0,0
5408,2025-09-22,Lekki-Ajah,Lagos,Rep 01,65554.79,1
5409,2025-09-22,Lekki-Ajah,Lagos,Rep 09,0.0,0
5410,2025-09-22,Lekki-Ajah,Lagos,Rep 06,0.0,0
5411,2025-09-22,Lekki-Ajah,Lagos,Rep 04,0.0,0
5412,2025-09-22,Lekki-Ajah,Lagos,Rep 05,0.0,0
5413,2025-09-22,Sagamu,Ogun,Rep 08,0.0,0
5414,2025-09-22,Sagamu,Ogun,Rep 08,0.0,0
5415,2025-09-22,Ibadan North,Oyo,Rep 09,0.0,0
5416,2025-09-22,Ibadan North,Oyo,Rep 09,0.0,0
5417,2025-09-22,Ibadan North,Oyo,Rep 04,92575.87,1
5418,2025-09-22,Ibadan North,Oyo,Rep 12,0.0,0
5419,2025-09-23,Lagos Mainland,Lagos,Rep 14,0.0,0
5420,2025-09-23,Lagos Mainland,Lagos,Rep 10,261039.63,1
5421,2025-09-23,Lagos Mainland,Lagos,Rep 14,0.0,0
5422,2025-09-23,Lagos Mainland,Lagos,Rep 04,38164.07,1
5423,2025-09-23,Lagos Mainland,Lagos,Rep 21,0.0,0
5424,2025-09-23,Lagos Mainland,Lagos,Rep 06,0.0,0
5425,2025-09-23,Lagos Mainland,Lagos,Rep 12,376552.91,1
5426,2025-09-23,Lagos Mainland,Lagos,Rep 07,174749.43,1
5427,2025-09-23,Lagos Mainland,Lagos,Rep 05,48150.83,1
5428,2025-09-23,Lagos Mainland,Lagos,Rep 02,0.0,0
5429,2025-09-23,Lekki-Ajah,Lagos,Rep 19,0.0,0
5430,2025-09-23,Sagamu,Ogun,Rep 10,80506.43,1
5431,2025-09-23,Ibadan North,Oyo,Rep 10,0.0,0
5432,2025-09-23,Ibadan North,Oyo,Rep 02,0.0,0
5433,2025-09-23,Ibadan North,Oyo,Rep 21,0.0,0
5434,2025-09-23,Ibadan North,Oyo,Rep 22,0.0,0
5435,2025-09-23,Ibadan North,Oyo,Rep 03,0.0,0
5436,2025-09-23,Ibadan South,Oyo,Rep 19,0.0,0
5437,2025-09-23,Ibadan South,Oyo,Rep 09,0.0,0
5438,2025-09-24,Lagos Mainland,Lagos,Rep 15,0.0,0
5439,2025-09-24,Lagos Mainland,Lagos,Rep 04,0.0,0
5440,2025-09-24,Lagos Mainland,Lagos,Rep 07,0.0,0
5441,2025-09-24,Lagos Mainland,Lagos,Rep 22,67386.82,1
5442,2025-09-24,Lagos Island,Lagos,Rep 14,0.0,0
5443,2025-09-24,Lagos Island,Lagos,Rep 17,0.0,0
5444,2025-09-24,Lagos Island,Lagos,Rep 01,0.0,0
5445,2025-09-24,Lagos Island,Lagos,Rep 15,172401.96,1
5446,2025-09-24,Lagos Island,Lagos,Rep 15,0.0,0
5447,2025-09-24,Lekki-Ajah,Lagos,Rep 10,57593.81,1
5448,2025-09-24,Lekki-Ajah,Lagos,Rep 01,0.0,0
5449,2025-09-24,Lekki-Ajah,Lagos,Rep 09,0.0,0
5450,2025-09-24,Lekki-Ajah,Lagos,Rep 07,0.0,0
5451,2025-09-24,Lekki-Ajah,Lagos,Rep 01,0.0,0
5452,2025-09-24,Abeokuta,Ogun,Rep 06,275677.35,1
5453,2025-09-24,Ibadan South,Oyo,Rep 10,0.0,0
5454,2025-09-24,Ibadan South,Oyo,Rep 01,100589.68,1
5455,2025-09-24,Ibadan South,Oyo,Rep 16,0.0,0
5456,2025-09-25,Lagos Mainland,Lagos,Rep 10,122714.24,1
5457,2025-09-25,Lagos Mainland,Lagos,Rep 01,225160.89,1
5458,2025-09-25,Lagos Mainland,Lagos,Rep 04,73877.05,1
5459,2025-09-25,Lagos Mainland,Lagos,Rep 11,0.0,0
5460,2025-09-25,Lagos Mainland,Lagos,Rep 20,0.0,0
5461,2025-09-25,Lagos Mainland,Lagos,Rep 04,0.0,0
5462,2025-09-25,Lagos Mainland,Lagos,Rep 15,0.0,0
5463,2025-09-25,Lagos Mainland,Lagos,Rep 02,0.0,0
5464,2025-09-25,Lagos Mainland,Lagos,Rep 11,81042.45,1
5465,2025-09-25,Lagos Mainland,Lagos,Rep 04,368332.36,1
5466,2025-09-25,Lagos Mainland,Lagos,Rep 22,108003.79,1
5467,2025-09-25,Lagos Island,Lagos,Rep 08,0.0,0
5468,2025-09-25,Lagos Island,Lagos,Rep 08,0.0,0
5469,2025-09-25,Lagos Island,Lagos,Rep 03,0.0,0
5470,2025-09-25,Lagos Island,Lagos,Rep 20,0.0,0
5471,2025-09-25,Lagos Island,Lagos,Rep 09,187446.74,1
5472,2025-09-26,Lagos Island,Lagos,Rep 12,0.0,0
5473,2025-09-26,Lagos Island,Lagos,Rep 02,253121.2,1
5474,2025-09-26,Lekki-Ajah,Lagos,Rep 07,0.0,0
5475,2025-09-26,Lekki-Ajah,Lagos,Rep 14,32863.42,1
5476,2025-09-26,Lekki-Ajah,Lagos,Rep 04,0.0,0
5477,2025-09-26,Lekki-Ajah,Lagos,Rep 21,127314.03,1
5478,2025-09-26,Lekki-Ajah,Lagos,Rep 11,56046.1,1
5479,2025-09-26,Lekki-Ajah,Lagos,Rep 22,100596.19,1
5480,2025-09-26,Abeokuta,Ogun,Rep 08,152213.09,1
5481,2025-09-26,Abeokuta,Ogun,Rep 15,126804.53,1
5482,2025-09-26,Abeokuta,Ogun,Rep 12,0.0,0
5483,2025-09-26,Abeokuta,Ogun,Rep 16,0.0,0
5484,2025-09-26,Sagamu,Ogun,Rep 16,0.0,0
5485,2025-09-26,Sagamu,Ogun,Rep 07,56486.27,1
5486,2025-09-26,Sagamu,Ogun,Rep 09,0.0,0
5487,2025-09-26,Sagamu,Ogun,Rep 20,0.0,0
5488,2025-09-26,Ibadan North,Oyo,Rep 16,199737.16,1
5489,2025-09-26,Ibadan North,Oyo,Rep 18,116139.77,1
5490,2025-09-26,Ibadan North,Oyo,Rep 20,0.0,0
5491,2025-09-26,Ibadan North,Oyo,Rep 15,0.0,0
5492,2025-09-26,Ibadan North,Oyo,Rep 01,243813.47,1
5493,2025-09-26,Ibadan South,Oyo,Rep 03,0.0,0
5494,2025-09-26,Ibadan South,Oyo,Rep 22,0.0,0
5495,2025-09-26,Ibadan South,Oyo,Rep 21,0.0,0
5496,2025-09-26,Ibadan South,Oyo,Rep 02,0.0,0
5497,2025-09-27,Lagos Mainland,Lagos,Rep 20,103647.76,1
5498,2025-09-27,Lagos Mainland,Lagos,Rep 16,0.0,0
5499,2025-09-27,Lagos Mainland,Lagos,Rep 21,98675.21,1
5500,2025-09-27,Lagos Mainland,Lagos,Rep 16,0.0,0
5501,2025-09-27,Lagos Mainland,Lagos,Rep 04,94302.74,1
5502,2025-09-27,Lagos Mainland,Lagos,Rep 04,0.0,0
5503,2025-09-27,Lagos Mainland,Lagos,Rep 11,0.0,0
5504,2025-09-27,Ibadan South,Oyo,Rep 04,0.0,0
5505,2025-09-27,Ibadan South,Oyo,Rep 12,0.0,0
5506,2025-09-27,Ibadan South,Oyo,Rep 02,0.0,0
5507,2025-09-27,Ibadan South,Oyo,Rep 02,0.0,0
5508,2025-09-28,Lagos Island,Lagos,Rep 14,170449.97,1
5509,2025-09-28,Lagos Island,Lagos,Rep 19,0.0,0
5510,2025-09-28,Lagos Island,Lagos,Rep 09,0.0,0
5511,2025-09-28,Lagos Island,Lagos,Rep 12,181386.99,1
5512,2025-09-28,Abeokuta,Ogun,Rep 14,0.0,0
5513,2025-09-28,Abeokuta,Ogun,Rep 19,207647.42,1
5514,2025-09-28,Abeokuta,Ogun,Rep 14,352232.35,1
5515,2025-09-28,Abeokuta,Ogun,Rep 03,0.0,0
5516,2025-09-29,Lagos Mainland,Lagos,Rep 10,146388.12,1
5517,2025-09-29,Lagos Mainland,Lagos,Rep 02,0.0,0
5518,2025-09-29,Lagos Mainland,Lagos,Rep 21,0.0,0
5519,2025-09-29,Lagos Island,Lagos,Rep 18,0.0,0
5520,2025-09-29,Lagos Island,Lagos,Rep 06,151326.76,1
5521,2025-09-29,Lagos Island,Lagos,Rep 07,0.0,0
5522,2025-09-29,Lagos Island,Lagos,Rep 11,0.0,0
5523,2025-09-29,Lagos Island,Lagos,Rep 18,0.0,0
5524,2025-09-29,Lagos Island,Lagos,Rep 10,0.0,0
5525,2025-09-29,Lagos Island,Lagos,Rep 16,0.0,0
5526,2025-09-29,Abeokuta,Ogun,Rep 07,37291.39,1
5527,2025-09-29,Ibadan South,Oyo,Rep 09,0.0,0
5528,2025-09-29,Ibadan South,Oyo,Rep 01,0.0,0
5529,2025-09-29,Ibadan South,Oyo,Rep 10,0.0,0
5530,2025-09-29,Ibadan South,Oyo,Rep 10,0.0,0
5531,2025-09-29,Ogbomosho,Oyo,Rep 21,0.0,0
5532,2025-09-30,Lagos Island,Lagos,Rep 21,72554.56,1
5533,2025-09-30,Lagos Island,Lagos,Rep 16,0.0,0
5534,2025-09-30,Lagos Island,Lagos,Rep 09,0.0,0
5535,2025-09-30,Lagos Island,Lagos,Rep 13,0.0,0
5536,2025-09-30,Lagos Island,Lagos,Rep 18,0.0,0
5537,2025-09-30,Lekki-Ajah,Lagos,Rep 06,120155.57,1
5538,2025-09-30,Lekki-Ajah,Lagos,Rep 16,0.0,0
5539,2025-09-30,Lekki-Ajah,Lagos,Rep 15,0.0,0
5540,2025-09-30,Lekki-Ajah,Lagos,Rep 13,0.0,0
5541,2025-09-30,Lekki-Ajah,Lagos,Rep 05,0.0,0
5542,2025-09-30,Lekki-Ajah,Lagos,Rep 02,291319.18,1
5543,2025-09-30,Lekki-Ajah,Lagos,Rep 12,0.0,0
5544,2025-09-30,Lekki-Ajah,Lagos,Rep 06,159279.08,1
5545,2025-09-30,Ibadan North,Oyo,Rep 08,0.0,0
5546,2025-09-30,Ibadan North,Oyo,Rep 10,0.0,0
5547,2025-09-30,Ibadan North,Oyo,Rep 16,0.0,0
5548,2025-09-30,Ibadan North,Oyo,Rep 10,0.0,0
5549,2025-10-01,Lagos Mainland,Lagos,Rep 08,264518.46,1
5550,2025-10-01,Lagos Mainland,Lagos,Rep 22,0.0,0
5551,2025-10-01,Lagos Mainland,Lagos,Rep 21,0.0,0
5552,2025-10-01,Lagos Mainland,Lagos,Rep 05,0.0,0
5553,2025-10-01,Lagos Mainland,Lagos,Rep 02,0.0,0
5554,2025-10-01,Lagos Mainland,Lagos,Rep 17,0.0,0
5555,2025-10-01,Lagos Island,Lagos,Rep 17,0.0,0
5556,2025-10-01,Lagos Island,Lagos,Rep 20,0.0,0
5557,2025-10-01,Lagos Island,Lagos,Rep 14,0.0,0
5558,2025-10-01,Lekki-Ajah,Lagos,Rep 07,194115.42,1
5559,2025-10-01,Lekki-Ajah,Lagos,Rep 08,0.0,0
5560,2025-10-01,Lekki-Ajah,Lagos,Rep 17,0.0,0
5561,2025-10-01,Lekki-Ajah,Lagos,Rep 14,74225.52,1
5562,2025-10-01,Lekki-Ajah,Lagos,Rep 09,0.0,0
5563,2025-10-01,Lekki-Ajah,Lagos,Rep 06,130066.18,1
5564,2025-10-01,Lekki-Ajah,Lagos,Rep 05,0.0,0
5565,2025-10-01,Ibadan South,Oyo,Rep 17,0.0,0
5566,2025-10-01,Ibadan South,Oyo,Rep 08,0.0,0
5567,2025-10-01,Ibadan South,Oyo,Rep 07,48967.84,1
5568,2025-10-01,Ibadan South,Oyo,Rep 10,0.0,0
5569,2025-10-01,Ibadan South,Oyo,Rep 17,159826.49,1
5570,2025-10-01,Ibadan South,Oyo,Rep 13,0.0,0
5571,2025-10-02,Abeokuta,Ogun,Rep 01,0.0,0
5572,2025-10-02,Abeokuta,Ogun,Rep 01,0.0,0
5573,2025-10-02,Abeokuta,Ogun,Rep 09,0.0,0
5574,2025-10-02,Abeokuta,Ogun,Rep 01,0.0,0
5575,2025-10-02,Abeokuta,Ogun,Rep 18,11123.04,1
5576,2025-10-02,Sagamu,Ogun,Rep 10,0.0,0
5577,2025-10-02,Sagamu,Ogun,Rep 12,0.0,0
5578,2025-10-02,Sagamu,Ogun,Rep 12,0.0,0
5579,2025-10-02,Ibadan North,Oyo,Rep 10,150961.92,1
5580,2025-10-02,Ibadan North,Oyo,Rep 15,127113.54,1
5581,2025-10-02,Ibadan North,Oyo,Rep 21,0.0,0
5582,2025-10-02,Ibadan North,Oyo,Rep 20,0.0,0
5583,2025-10-02,Ibadan South,Oyo,Rep 22,0.0,0
5584,2025-10-02,Ibadan South,Oyo,Rep 20,180353.76,1
5585,2025-10-03,Lagos Mainland,Lagos,Rep 04,0.0,0
5586,2025-10-03,Lagos Mainland,Lagos,Rep 22,0.0,0
5587,2025-10-03,Lagos Mainland,Lagos,Rep 01,322452.96,1
5588,2025-10-03,Lagos Mainland,Lagos,Rep 16,80312.61,1
5589,2025-10-03,Lagos Mainland,Lagos,Rep 07,53619.92,1
5590,2025-10-03,Lagos Mainland,Lagos,Rep 21,0.0,0
5591,2025-10-03,Lagos Mainland,Lagos,Rep 09,0.0,0
5592,2025-10-03,Lagos Mainland,Lagos,Rep 15,0.0,0
5593,2025-10-03,Lagos Mainland,Lagos,Rep 12,245922.94,1
5594,2025-10-03,Lagos Island,Lagos,Rep 14,41963.88,1
5595,2025-10-03,Lagos Island,Lagos,Rep 16,0.0,0
5596,2025-10-03,Lagos Island,Lagos,Rep 18,159682.32,1
5597,2025-10-03,Lagos Island,Lagos,Rep 02,0.0,0
5598,2025-10-03,Lagos Island,Lagos,Rep 01,441185.72,1
5599,2025-10-03,Lagos Island,Lagos,Rep 02,0.0,0
5600,2025-10-03,Lagos Island,Lagos,Rep 13,120561.58,1
5601,2025-10-03,Lagos Island,Lagos,Rep 11,175749.83,1
5602,2025-10-03,Lekki-Ajah,Lagos,Rep 07,150504.37,1
5603,2025-10-03,Lekki-Ajah,Lagos,Rep 20,0.0,0
5604,2025-10-03,Lekki-Ajah,Lagos,Rep 11,0.0,0
5605,2025-10-03,Lekki-Ajah,Lagos,Rep 14,0.0,0
5606,2025-10-03,Lekki-Ajah,Lagos,Rep 10,78352.2,1
5607,2025-10-03,Lekki-Ajah,Lagos,Rep 05,108786.75,1
5608,2025-10-03,Lekki-Ajah,Lagos,Rep 03,142165.03,1
5609,2025-10-03,Abeokuta,Ogun,Rep 03,586685.72,1
5610,2025-10-03,Abeokuta,Ogun,Rep 04,102577.49,1
5611,2025-10-03,Abeokuta,Ogun,Rep 16,0.0,0
5612,2025-10-03,Abeokuta,Ogun,Rep 18,0.0,0
5613,2025-10-03,Abeokuta,Ogun,Rep 08,0.0,0
5614,2025-10-03,Abeokuta,Ogun,Rep 07,0.0,0
5615,2025-10-03,Abeokuta,Ogun,Rep 11,130487.73,1
5616,2025-10-03,Sagamu,Ogun,Rep 09,0.0,0
5617,2025-10-03,Ibadan North,Oyo,Rep 03,0.0,0
5618,2025-10-03,Ibadan North,Oyo,Rep 04,0.0,0
5619,2025-10-03,Ibadan North,Oyo,Rep 07,0.0,0
5620,2025-10-04,Lagos Mainland,Lagos,Rep 05,192330.08,1
5621,2025-10-04,Lagos Mainland,Lagos,Rep 09,0.0,0
5622,2025-10-04,Lagos Mainland,Lagos,Rep 15,0.0,0
5623,2025-10-04,Lagos Mainland,Lagos,Rep 14,0.0,0
5624,2025-10-04,Lagos Mainland,Lagos,Rep 03,111497.27,1
5625,2025-10-04,Lagos Mainland,Lagos,Rep 02,0.0,0
5626,2025-10-04,Lagos Mainland,Lagos,Rep 21,162638.49,1
5627,2025-10-04,Lagos Island,Lagos,Rep 18,0.0,0
5628,2025-10-04,Lagos Island,Lagos,Rep 11,0.0,0
5629,2025-10-04,Lagos Island,Lagos,Rep 06,78925.27,1
5630,2025-10-04,Lagos Island,Lagos,Rep 20,0.0,0
5631,2025-10-04,Lagos Island,Lagos,Rep 12,0.0,0
5632,2025-10-04,Lagos Island,Lagos,Rep 01,9712.28,1
5633,2025-10-04,Lekki-Ajah,Lagos,Rep 05,0.0,0
5634,2025-10-04,Lekki-Ajah,Lagos,Rep 06,0.0,0
5635,2025-10-04,Lekki-Ajah,Lagos,Rep 15,73791.16,1
5636,2025-10-04,Lekki-Ajah,Lagos,Rep 13,0.0,0
5637,2025-10-04,Lekki-Ajah,Lagos,Rep 12,110249.28,1
5638,2025-10-04,Lekki-Ajah,Lagos,Rep 22,0.0,0
5639,2025-10-04,Lekki-Ajah,Lagos,Rep 21,131319.34,1
5640,2025-10-04,Lekki-Ajah,Lagos,Rep 14,0.0,0
5641,2025-10-04,Abeokuta,Ogun,Rep 20,0.0,0
5642,2025-10-04,Sagamu,Ogun,Rep 01,72840.26,1
5643,2025-10-04,Ibadan North,Oyo,Rep 04,150094.08,1
5644,2025-10-04,Ibadan North,Oyo,Rep 07,0.0,0
5645,2025-10-04,Ibadan North,Oyo,Rep 06,117025.83,1
5646,2025-10-05,Lagos Mainland,Lagos,Rep 08,0.0,0
5647,2025-10-05,Lagos Mainland,Lagos,Rep 10,0.0,0
5648,2025-10-05,Lagos Mainland,Lagos,Rep 15,66740.37,1
5649,2025-10-05,Lagos Mainland,Lagos,Rep 16,0.0,0
5650,2025-10-05,Lagos Mainland,Lagos,Rep 11,45454.69,1
5651,2025-10-05,Lagos Mainland,Lagos,Rep 13,169445.08,1
5652,2025-10-05,Lagos Mainland,Lagos,Rep 11,0.0,0
5653,2025-10-05,Lagos Mainland,Lagos,Rep 02,0.0,0
5654,2025-10-05,Lagos Mainland,Lagos,Rep 15,0.0,0
5655,2025-10-05,Lagos Mainland,Lagos,Rep 18,0.0,0
5656,2025-10-05,Lagos Island,Lagos,Rep 01,0.0,0
5657,2025-10-05,Lagos Island,Lagos,Rep 03,0.0,0
5658,2025-10-05,Lagos Island,Lagos,Rep 12,0.0,0
5659,2025-10-05,Lagos Island,Lagos,Rep 02,78307.04,1
5660,2025-10-05,Lekki-Ajah,Lagos,Rep 04,224036.09,1
5661,2025-10-05,Lekki-Ajah,Lagos,Rep 14,0.0,0
5662,2025-10-05,Lekki-Ajah,Lagos,Rep 01,230047.37,1
5663,2025-10-05,Lekki-Ajah,Lagos,Rep 20,0.0,0
5664,2025-10-05,Lekki-Ajah,Lagos,Rep 06,19835.32,1
5665,2025-10-05,Lekki-Ajah,Lagos,Rep 04,77575.58,1
5666,2025-10-05,Ibadan North,Oyo,Rep 09,0.0,0
5667,2025-10-05,Ibadan North,Oyo,Rep 18,26124.4,1
5668,2025-10-05,Ibadan North,Oyo,Rep 14,185215.14,1
5669,2025-10-06,Lekki-Ajah,Lagos,Rep 02,0.0,0
5670,2025-10-06,Lekki-Ajah,Lagos,Rep 15,42133.89,1
5671,2025-10-06,Lekki-Ajah,Lagos,Rep 22,77737.25,1
5672,2025-10-06,Lekki-Ajah,Lagos,Rep 03,70786.86,1
5673,2025-10-06,Lekki-Ajah,Lagos,Rep 08,37706.77,1
5674,2025-10-06,Lekki-Ajah,Lagos,Rep 21,0.0,0
5675,2025-10-06,Lekki-Ajah,Lagos,Rep 03,50337.84,1
5676,2025-10-06,Lekki-Ajah,Lagos,Rep 07,246854.68,1
5677,2025-10-06,Lekki-Ajah,Lagos,Rep 03,188455.81,1
5678,2025-10-06,Lekki-Ajah,Lagos,Rep 12,66599.59,1
5679,2025-10-06,Lekki-Ajah,Lagos,Rep 09,0.0,0
5680,2025-10-06,Abeokuta,Ogun,Rep 19,0.0,0
5681,2025-10-06,Abeokuta,Ogun,Rep 10,0.0,0
5682,2025-10-06,Abeokuta,Ogun,Rep 17,0.0,0
5683,2025-10-06,Abeokuta,Ogun,Rep 14,45821.56,1
5684,2025-10-06,Abeokuta,Ogun,Rep 04,76141.85,1
5685,2025-10-06,Sagamu,Ogun,Rep 11,169564.54,1
5686,2025-10-06,Sagamu,Ogun,Rep 21,0.0,0
5687,2025-10-06,Ibadan North,Oyo,Rep 17,22018.34,1
5688,2025-10-06,Ibadan North,Oyo,Rep 05,0.0,0
5689,2025-10-06,Ibadan North,Oyo,Rep 10,0.0,0
5690,2025-10-06,Ibadan North,Oyo,Rep 10,233367.66,1
5691,2025-10-06,Ibadan North,Oyo,Rep 13,0.0,0
5692,2025-10-07,Lagos Island,Lagos,Rep 04,0.0,0
5693,2025-10-07,Lagos Island,Lagos,Rep 01,0.0,0
5694,2025-10-07,Lagos Island,Lagos,Rep 04,221871.46,1
5695,2025-10-07,Lagos Island,Lagos,Rep 01,91515.93,1
5696,2025-10-07,Lagos Island,Lagos,Rep 15,0.0,0
5697,2025-10-07,Lekki-Ajah,Lagos,Rep 01,0.0,0
5698,2025-10-07,Lekki-Ajah,Lagos,Rep 02,0.0,0
5699,2025-10-07,Lekki-Ajah,Lagos,Rep 10,236191.66,1
5700,2025-10-07,Lekki-Ajah,Lagos,Rep 03,119915.22,1
5701,2025-10-07,Lekki-Ajah,Lagos,Rep 11,0.0,0
5702,2025-10-07,Lekki-Ajah,Lagos,Rep 07,0.0,0
5703,2025-10-07,Lekki-Ajah,Lagos,Rep 10,61121.37,1
5704,2025-10-07,Abeokuta,Ogun,Rep 10,0.0,0
5705,2025-10-07,Abeokuta,Ogun,Rep 21,0.0,0
5706,2025-10-07,Abeokuta,Ogun,Rep 07,0.0,0
5707,2025-10-07,Abeokuta,Ogun,Rep 18,151309.0,1
5708,2025-10-07,Abeokuta,Ogun,Rep 08,70909.03,1
5709,2025-10-07,Abeokuta,Ogun,Rep 13,0.0,0
5710,2025-10-07,Abeokuta,Ogun,Rep 14,142071.22,1
5711,2025-10-07,Ibadan North,Oyo,Rep 13,45260.86,1
5712,2025-10-07,Ibadan North,Oyo,Rep 20,0.0,0
5713,2025-10-07,Ibadan North,Oyo,Rep 05,0.0,0
5714,2025-10-07,Ibadan North,Oyo,Rep 17,0.0,0
5715,2025-10-07,Ibadan North,Oyo,Rep 08,346371.72,1
5716,2025-10-07,Ibadan North,Oyo,Rep 12,0.0,0
5717,2025-10-07,Ibadan South,Oyo,Rep 09,81002.52,1
5718,2025-10-07,Ibadan South,Oyo,Rep 11,0.0,0
5719,2025-10-07,Ibadan South,Oyo,Rep 05,0.0,0
5720,2025-10-07,Ibadan South,Oyo,Rep 10,0.0,0
5721,2025-10-08,Lagos Island,Lagos,Rep 02,0.0,0
5722,2025-10-08,Lagos Island,Lagos,Rep 11,0.0,0
5723,2025-10-08,Lagos Island,Lagos,Rep 03,0.0,0
5724,2025-10-08,Lagos Island,Lagos,Rep 21,0.0,0
5725,2025-10-08,Lagos Island,Lagos,Rep 18,0.0,0
5726,2025-10-08,Lekki-Ajah,Lagos,Rep 22,0.0,0
5727,2025-10-08,Lekki-Ajah,Lagos,Rep 10,0.0,0
5728,2025-10-08,Abeokuta,Ogun,Rep 11,0.0,0
5729,2025-10-08,Abeokuta,Ogun,Rep 14,0.0,0
5730,2025-10-08,Abeokuta,Ogun,Rep 03,134239.69,1
5731,2025-10-08,Sagamu,Ogun,Rep 19,0.0,0
5732,2025-10-08,Ibadan North,Oyo,Rep 20,0.0,0
5733,2025-10-08,Ibadan North,Oyo,Rep 22,0.0,0
5734,2025-10-08,Ibadan North,Oyo,Rep 09,116337.36,1
5735,2025-10-08,Ibadan North,Oyo,Rep 20,0.0,0
5736,2025-10-08,Ibadan North,Oyo,Rep 05,0.0,0
5737,2025-10-08,Ibadan South,Oyo,Rep 06,80033.66,1
5738,2025-10-08,Ibadan South,Oyo,Rep 06,0.0,0
5739,2025-10-08,Ibadan South,Oyo,Rep 12,0.0,0
5740,2025-10-08,Ibadan South,Oyo,Rep 18,0.0,0
5741,2025-10-09,Lagos Mainland,Lagos,Rep 18,0.0,0
5742,2025-10-09,Lagos Mainland,Lagos,Rep 13,0.0,0
5743,2025-10-09,Lagos Mainland,Lagos,Rep 16,117544.9,1
5744,2025-10-09,Lagos Mainland,Lagos,Rep 07,0.0,0
5745,2025-10-09,Lagos Mainland,Lagos,Rep 18,0.0,0
5746,2025-10-09,Lagos Mainland,Lagos,Rep 16,0.0,0
5747,2025-10-09,Lagos Mainland,Lagos,Rep 14,0.0,0
5748,2025-10-09,Lagos Mainland,Lagos,Rep 01,0.0,0
5749,2025-10-09,Lagos Island,Lagos,Rep 07,133334.72,1
5750,2025-10-09,Lagos Island,Lagos,Rep 04,0.0,0
5751,2025-10-09,Lagos Island,Lagos,Rep 20,0.0,0
5752,2025-10-09,Lagos Island,Lagos,Rep 17,0.0,0
5753,2025-10-09,Lagos Island,Lagos,Rep 22,0.0,0
5754,2025-10-09,Lagos Island,Lagos,Rep 14,140662.05,1
5755,2025-10-09,Lekki-Ajah,Lagos,Rep 15,0.0,0
5756,2025-10-09,Lekki-Ajah,Lagos,Rep 20,151512.28,1
5757,2025-10-09,Lekki-Ajah,Lagos,Rep 10,0.0,0
5758,2025-10-09,Lekki-Ajah,Lagos,Rep 11,43013.77,1
5759,2025-10-09,Lekki-Ajah,Lagos,Rep 09,0.0,0
5760,2025-10-09,Lekki-Ajah,Lagos,Rep 03,94941.37,1
5761,2025-10-09,Lekki-Ajah,Lagos,Rep 09,0.0,0
5762,2025-10-09,Lekki-Ajah,Lagos,Rep 04,58767.64,1
5763,2025-10-09,Sagamu,Ogun,Rep 10,276932.09,1
5764,2025-10-09,Sagamu,Ogun,Rep 05,0.0,0
5765,2025-10-09,Ibadan South,Oyo,Rep 13,68469.53,1
5766,2025-10-09,Ibadan South,Oyo,Rep 20,68576.32,1
5767,2025-10-10,Lagos Mainland,Lagos,Rep 20,0.0,0
5768,2025-10-10,Lagos Mainland,Lagos,Rep 20,77466.24,1
5769,2025-10-10,Lagos Mainland,Lagos,Rep 02,0.0,0
5770,2025-10-10,Lagos Mainland,Lagos,Rep 19,0.0,0
5771,2025-10-10,Lagos Mainland,Lagos,Rep 15,230589.8,1
5772,2025-10-10,Lekki-Ajah,Lagos,Rep 20,119766.22,1
5773,2025-10-10,Lekki-Ajah,Lagos,Rep 08,113320.94,1
5774,2025-10-10,Lekki-Ajah,Lagos,Rep 18,0.0,0
5775,2025-10-10,Lekki-Ajah,Lagos,Rep 22,0.0,0
5776,2025-10-10,Lekki-Ajah,Lagos,Rep 13,76679.04,1
5777,2025-10-10,Lekki-Ajah,Lagos,Rep 13,200877.29,1
5778,2025-10-10,Lekki-Ajah,Lagos,Rep 14,0.0,0
5779,2025-10-10,Abeokuta,Ogun,Rep 19,0.0,0
5780,2025-10-10,Abeokuta,Ogun,Rep 18,122858.95,1
5781,2025-10-10,Abeokuta,Ogun,Rep 12,0.0,0
5782,2025-10-10,Ibadan North,Oyo,Rep 06,84068.68,1
5783,2025-10-10,Ibadan North,Oyo,Rep 08,0.0,0
5784,2025-10-10,Ibadan North,Oyo,Rep 16,160065.49,1
5785,2025-10-10,Ibadan North,Oyo,Rep 15,0.0,0
5786,2025-10-10,Ibadan North,Oyo,Rep 08,0.0,0
5787,2025-10-10,Ibadan North,Oyo,Rep 17,132371.63,1
5788,2025-10-10,Ibadan North,Oyo,Rep 11,0.0,0
